participant_identifier,duration_s,rms,peak,clip_frac,near_silence_frac,zero_frac,size_bytes,sample_rate,log_rms,crest_factor
P0056007,2.986666666666667,1814.5102114308968,32757.0,0.0,0.7681570870535714,0.15762416294642856,286764.0,48000.0,7.504121815421826,18.052805541474605
P0056008,3.7546666666666666,311.15212205745536,5149.0,0.0,0.7746415571732954,0.1452359286221591,360492.0,48000.0,5.743490639682484,16.548175747400723
P0056009,1.9626666666666666,3368.0732833483485,30776.0,0.0,0.7068720278532609,0.6642747961956522,188460.0,48000.0,8.122392995425349,9.137568399163541
P0056011,5.632,1892.1998222984703,28103.0,0.0,0.8509965376420454,0.7610899029356061,540716.0,48000.0,7.546023704169037,14.852025493717788
P0056012,4.096,3950.8607471346686,32768.0,0.0022837320963541665,0.529754638671875,0.0713043212890625,393260.0,48000.0,8.281941822198034,8.293888875672586
P0056015,4.096,1240.4920654145621,32768.0,6.103515625e-05,0.6451161702473959,0.06757609049479167,393260.0,48000.0,7.124069213799777,26.415324139153434
P0056017,5.034666666666666,1906.1866745731245,32768.0,0.00035586599576271184,0.7282011387711864,0.07910570047669492,483372.0,48000.0,7.553384489940752,17.190341553153992
P0056018,5.108390022675737,1493.972518274831,25967.0,0.0,0.855899325284091,0.13524502840909092,450604.0,44100.0,7.309863103230966,17.381176482394796
P0056019,4.522666666666667,3499.24366641301,27453.0,0.0,0.5507904628537735,0.3604160524764151,434220.0,48000.0,8.160587864029363,7.8454096419451576
P0056022,2.972154195011338,1534.5163412681395,26641.0,0.0,0.6332931518554688,0.35126495361328125,262188.0,44100.0,7.336621982134987,17.361170606998066
P0056023,5.376,505.8863006408873,10412.0,0.0,0.8320390004960317,0.13015020461309523,516140.0,48000.0,6.228286719350401,20.58169985387797
P0056025,3.2426666666666666,4597.434614549715,32768.0,0.00041760896381578947,0.39237253289473684,0.1406763980263158,311340.0,48000.0,8.433471223376754,7.127453187978021
P0056026,2.816,980.4078230383149,18565.0,0.0,0.9020922111742424,0.8880726207386364,270380.0,48000.0,6.888988094928612,18.935997412227437
P0056028,6.058666666666666,3085.8066824089606,32767.0,3.438600352112676e-06,0.6114759848151409,0.5382166043133803,581676.0,48000.0,8.0348923994149,10.61861722796243
P0056030,5.632,3641.236897896983,31159.0,0.0,0.6424560546875,0.39856696851325757,540716.0,48000.0,8.200353304272362,8.557257018346569
P0056031,4.010666666666666,6724.802178485686,32768.0,9.350066489361702e-05,0.5664374168882979,0.056302983710106384,385068.0,48000.0,8.813706480402582,4.872708390564722
P0056032,3.584,2470.765320656325,31146.0,0.0,0.8520856584821429,0.8083612351190477,344108.0,48000.0,7.812687879061391,12.605810733863581
P0056033,5.294149659863946,544.690677090581,8154.0,0.0,0.7018614651864035,0.07086502878289473,466988.0,44100.0,6.302052289733587,14.969964317250534
P0056034,6.501587301587302,1628.7609820844195,29203.0,0.0,0.6667271205357143,0.21812220982142858,573484.0,44100.0,7.396188646290563,17.929579797896007
P0056036,7.253333333333333,2421.1917607064547,32710.0,0.0,0.49305491727941175,0.06792566636029412,696364.0,48000.0,7.792428095506751,13.509875810267244
P0056037,2.6006349206349206,4322.775282743483,32767.0,1.743861607142857e-05,0.6383754185267857,0.22647530691964285,229420.0,44100.0,8.371884207645323,7.580084056369588
P0056039,5.479909297052155,2743.411546711394,26028.0,0.0,0.22667836334745764,0.11308262711864407,483372.0,44100.0,7.917321958179767,9.4874573343511
P0056040,3.7546666666666666,1892.4653550580504,32596.0,0.0,0.8259055397727273,0.23491876775568182,360492.0,48000.0,7.546163950400261,17.224093383195864
P0056041,2.048,2293.0445503402175,28637.0,0.0,0.82928466796875,0.8043619791666666,196652.0,48000.0,7.738071717875729,12.488636557775845
P0056043,2.3893333333333335,4384.080396534581,32768.0,0.0048828125,0.5049351283482143,0.04347446986607143,229420.0,48000.0,8.385963239081672,7.474315486069588
P0056044,2.816,4294.979282479931,32768.0,0.0027003432765151515,0.3689778645833333,0.02835730350378788,270380.0,48000.0,8.36543481366309,7.629373239042041
P0056045,2.304,1483.5307191669792,22249.0,0.0,0.8311812789351852,0.7564742476851852,221228.0,48000.0,7.302853987264874,14.997330161439523
P0056047,4.522666666666667,3177.9225780756465,32768.0,9.212853773584905e-06,0.7139178581957547,0.457385944870283,434220.0,48000.0,8.064297606438597,10.311138548828954
P0056049,6.997333333333334,8346.0586576079,32768.0,0.0020811499618902437,0.31379811356707316,0.03653177400914634,671788.0,48000.0,9.029664499214077,3.9261645938860257
P0056050,4.693333333333333,2468.56224123375,29617.0,0.0,0.7390225497159091,0.6969815340909091,450604.0,48000.0,7.8117961836451455,11.997671966814933
P0056051,4.181333333333333,2513.0466189105923,32768.0,0.00013950892857142856,0.7084761639030612,0.20384745695153061,401452.0,48000.0,7.829648932697668,13.039153254622835
P0056052,1.9504761904761905,2409.1593814054627,30966.0,0.0,0.7158900669642857,0.09242466517857142,172076.0,44100.0,7.787448157661249,12.85344599406375
P0056053,3.328,374.84677777512434,7442.0,0.0,0.7801294571314102,0.07969000400641026,319532.0,48000.0,5.929181554419572,19.853445304109574
P0056055,1.7066666666666668,3333.6940502601233,28063.0,0.0,0.6189208984375,0.31444091796875,163884.0,48000.0,8.112136215089002,8.417989046655876
P0056056,4.352,1452.9125424602857,25637.0,0.0,0.9038803998161765,0.8535012637867647,417836.0,48000.0,7.282013506669745,17.64524653119864
P0056057,3.7546666666666666,120.00001814870987,1591.0,0.0,0.8037053888494318,0.07166637073863637,360492.0,48000.0,4.795790695586067,13.258331328042775
P0056058,3.328,2371.494335717449,32768.0,0.0005634014423076923,0.7156825921474359,0.08177458934294872,319532.0,48000.0,7.771697143007028,13.81744814080396
P0056059,5.290666666666667,2230.405845300152,32454.0,0.0,0.800627677671371,0.48100428427419356,507948.0,48000.0,7.710387089721908,14.550715094462111
P0056060,3.498666666666667,3589.694790864687,32768.0,0.003114281631097561,0.7450219131097561,0.10587366615853659,335916.0,48000.0,8.186100997816633,9.12835266200938
P0056061,2.8792743764172335,1801.9347261028095,28862.0,0.0,0.611328125,0.14124716481854838,253996.0,44100.0,7.497171019609988,16.017228361210496
P0056062,8.17342403628118,1299.838166755588,26028.0,0.0,0.8577908602627841,0.1953097256747159,720940.0,44100.0,7.170764079349876,20.024031195318862
P0056063,8.362666666666666,4243.710473172094,28911.0,0.0,0.7151078204719388,0.6656369579081632,802860.0,48000.0,8.353428892219693,6.8126702287450716
P0056064,4.272471655328798,1393.1435980702688,32768.0,2.653702445652174e-05,0.9250806725543478,0.8658128821331522,376876.0,44100.0,7.240035597543316,23.520906276542853
P0056065,1.8773333333333333,6272.031384819504,29967.0,0.0,0.5134499289772727,0.34272904829545453,180268.0,48000.0,8.744014991243722,4.7778778774171595
P0056066,2.816,2659.2477013320577,32768.0,2.959280303030303e-05,0.832467743844697,0.2635756983901515,270380.0,48000.0,7.8861745182417975,12.322281968533314
P0056067,3.925333333333333,1671.9409702325022,26425.0,0.0,0.6990011463994565,0.12219769021739131,376876.0,48000.0,7.42233841658221,15.804983830445583
P0056070,3.4133333333333336,1518.6745882869848,32767.0,6.103515625e-06,0.8769775390625,0.300848388671875,327724.0,48000.0,7.326251504267204,21.57605075682377
P0056071,2.1333333333333333,3040.1469173113805,32768.0,0.00025390625,0.624375,0.062666015625,204844.0,48000.0,8.019989998681162,10.778426467944618
P0056072,2.3219954648526078,2327.9579001609704,29558.0,0.0,0.72453125,0.13619140625,204844.0,44100.0,7.753176193362426,12.696965008664232
P0056073,4.608,4374.351573628003,32768.0,3.616898148148148e-05,0.5027081524884259,0.02959979021990741,442412.0,48000.0,8.383742155249449,7.490938816519349
P0056074,4.949333333333334,2153.058863704577,32768.0,0.0002904431573275862,0.5839338631465517,0.2367743130387931,475180.0,48000.0,7.675109184968093,15.219277351109572
P0056075,5.802666666666667,2714.4844075972846,29161.0,0.0,0.7578591739430147,0.42495188993566174,557100.0,48000.0,7.906725635457783,10.742739917154655
P0056076,3.6693333333333333,2267.2477404727474,32768.0,6.24545784883721e-05,0.8318552416424418,0.22918559229651161,352300.0,48000.0,7.726762891894827,14.45276553375373
P0056077,3.2426666666666666,1254.9490703440238,26229.0,0.0,0.8237047697368421,0.7721396998355263,311340.0,48000.0,7.135646797116855,20.90044976310381
P0056078,3.84,1265.4823799915234,25055.0,0.0,0.8701226128472223,0.14278428819444444,368684.0,48000.0,7.14399855698137,19.798774282537245
P0056079,2.693514739229025,2941.492334168717,31589.0,0.0,0.6389496901939655,0.2815867456896552,237612.0,44100.0,7.987012233920747,10.739106688481817
P0056080,4.010666666666666,995.5332842375115,16918.0,0.0,0.8179697888962766,0.07287857380319149,385068.0,48000.0,6.904282540236551,16.99390695203191
P0056081,3.7546666666666666,1161.9318557691633,16300.0,0.0,0.6720470081676136,0.4324118874289773,360492.0,48000.0,7.058699557310308,14.028361404375019
P0056082,3.1573333333333333,3160.1784103117548,31220.0,0.0,0.6227565456081081,0.41200380067567566,303148.0,48000.0,8.058700151721188,9.879189066705331
P0056083,4.181333333333333,2909.9385273258763,32768.0,0.0010712292729591836,0.7798399633290817,0.11414819834183673,401452.0,48000.0,7.9762308261491945,11.260718978177623
P0056084,3.498666666666667,2151.2439606124194,28570.0,0.0,0.720435165777439,0.5097179878048781,335916.0,48000.0,7.674266279453244,13.280688068429658
P0056085,2.3893333333333335,470.26943741586973,8967.0,0.0,0.7970755440848214,0.09268624441964286,229420.0,48000.0,6.155429984417431,19.06779238994265
P0056087,2.6006349206349206,733.673830053623,14372.0,0.0,0.6550641741071429,0.22126988002232142,229420.0,44100.0,6.599426632083869,19.58908633681262
P0056088,5.546666666666667,2182.832435018889,26597.0,0.0,0.7253643329326923,0.6625713641826924,532524.0,48000.0,7.688836610028917,12.184627447025113
P0056090,2.9013333333333335,2770.1039552323878,32767.0,1.4361213235294117e-05,0.7946059283088235,0.4137106502757353,278572.0,48000.0,7.92700105958058,11.82879795471044
P0056091,20.736,3374.2364872734106,32768.0,4.018775720164609e-06,0.6195113570601852,0.17484085648148148,1990700.0,48000.0,8.124220671155054,9.711233970583027
P0056092,3.072,1526.6101498377618,27503.0,0.0,0.6314832899305556,0.043511284722222224,294956.0,48000.0,7.331459799632615,18.015732440207362
P0056093,3.584,2410.757281058799,30515.0,0.0,0.5738699776785714,0.16263834635416666,344108.0,48000.0,7.788110923040114,12.657848320003922
P0056094,3.328,2135.954947206493,30054.0,0.0,0.8899363982371795,0.8723707932692307,319532.0,48000.0,7.667137172835095,14.070521496388315
P0056095,1.7066666666666668,0.03983608994994363,1.0,0.0,1.0,0.9984130859375,163884.0,48000.0,0.03906309491481746,25.102864667533726
P0056097,6.826666666666667,2382.951155045645,32768.0,3.96728515625e-05,0.5397705078125,0.1502197265625,655404.0,48000.0,7.776514539319995,13.751016226498601
P0056098,4.6439909297052155,3417.953468642982,32768.0,7.32421875e-05,0.560625,0.119033203125,409644.0,44100.0,8.137089779907315,9.587023433938139
P0056099,2.304,1209.601599249959,16059.0,0.0,0.7955548321759259,0.7537706163194444,221228.0,48000.0,7.098872704495834,13.276272129554451
P0056100,3.7546666666666666,2165.185085883507,29787.0,0.0,0.6127985174005682,0.09972589666193182,360492.0,48000.0,7.680722874456648,13.757253453383925
P0056101,4.096,2453.9523422527773,30268.0,0.0,0.5659535725911459,0.2810770670572917,393260.0,48000.0,7.805862627515869,12.334387868429848
P0056105,3.584,1336.9932669077295,21199.0,0.0,0.7585565476190477,0.10122535342261904,344108.0,48000.0,7.198926208469032,15.855726819787462
P0056106,3.2426666666666666,2438.420329262633,28996.0,0.0,0.7548506887335527,0.38945569490131576,311340.0,48000.0,7.7995157200887,11.891305060090426
P0056107,3.925333333333333,843.4280754089439,22137.0,0.0,0.7472560716711957,0.07494055706521739,376876.0,48000.0,6.738659564366178,26.246458524919774
P0056108,2.7306666666666666,0.007307924583542854,1.0,0.0,1.0,0.9999465942382812,262188.0,48000.0,0.00728135108887609,136.8377371345924
P0056109,2.9013333333333335,1018.8416765563785,24752.0,0.0,0.7010139016544118,0.08858714384191177,278572.0,48000.0,6.927402675168217,24.294255495746825
P0056110,1.7066666666666668,2829.97608120465,27188.0,0.0,0.80555419921875,0.25958251953125,163884.0,48000.0,7.948376836190532,9.607148336185633
P0056111,5.546666666666667,1148.1754984808501,31078.0,0.0,0.7799466646634615,0.18164813701923077,532524.0,48000.0,7.046800006377371,27.06729070694524
P0056113,3.84,1440.2978836500865,21924.0,0.0,0.709033203125,0.09308810763888889,368684.0,48000.0,7.273299294726144,15.221851152362804
P0056115,7.082666666666666,414.67751151464887,5535.0,0.0,0.5280144013554217,0.039559605609939756,679980.0,48000.0,6.029909746923344,13.347721654279107
P0056116,5.758548752834467,1740.6068875280612,29440.0,0.0,0.8314366494455645,0.6167110320060484,507948.0,44100.0,7.462563464625461,16.913640989777175
P0056119,5.376,1271.091300286783,25881.0,0.0,0.7117939298115079,0.09845067584325397,516140.0,48000.0,7.148417518279243,20.361243912329805
P0056120,5.632,2990.575445618851,32768.0,0.002589370265151515,0.5227420691287878,0.06798946496212122,540716.0,48000.0,8.00355543250834,10.957088558990772
P0056122,2.7306666666666666,4187.294585180832,32768.0,0.008697509765625,0.7210311889648438,0.06188201904296875,262188.0,48000.0,8.340048909817723,7.82557790797923
P0056124,4.352,3754.860575917577,32768.0,9.574142156862745e-06,0.6636220894607843,0.5581102558210784,417836.0,48000.0,8.231072719276444,8.726822031729832
P0056125,6.058666666666666,1032.0283561531833,26889.0,0.0,0.9035472601232394,0.8686454665492958,581676.0,48000.0,6.9402499190363836,26.054516660957745
P0056126,2.6006349206349206,701.3814587910844,9112.0,0.0,0.5396815708705357,0.18498011997767858,229420.0,44100.0,6.554476645034979,12.991503960901163
P0056127,4.922630385487528,1905.9776482966186,32768.0,0.00031784345518867923,0.9061164136202831,0.2813697670990566,434220.0,44100.0,7.553274884659479,17.192226797238533
P0056128,7.7090249433106575,1675.405033149406,29204.0,0.0,0.9204189806099398,0.5100891848644579,679980.0,44100.0,7.424406918402295,17.431008873767823
P0056129,4.181333333333333,1472.8119526391056,28112.0,0.0,0.5669144610969388,0.07587790975765306,401452.0,48000.0,7.295607488382185,19.087297566812598
P0056130,5.461333333333333,2467.204315459897,32297.0,0.0,0.6875114440917969,0.612823486328125,524332.0,48000.0,7.811246167441466,13.090525092554655
P0056131,4.352,1881.601687291999,27813.0,0.0,0.9055223651960784,0.8603754978553921,417836.0,48000.0,7.540409975368959,14.78155562244084
P0056132,3.4133333333333336,1817.9295984735227,32753.0,0.0,0.772003173828125,0.155487060546875,327724.0,48000.0,7.5060034743461035,18.016649284704968
P0056137,4.096,1234.2848455444941,28433.0,0.0,0.7281850179036459,0.07379659016927083,393260.0,48000.0,7.119056866633383,23.036011584047273
P0056138,5.205333333333333,2039.7986089902056,32768.0,2.001152663934426e-05,0.7730252625512295,0.2145635886270492,499756.0,48000.0,7.621096485227118,16.064330986187702
P0056140,2.9013333333333335,43.77654369740184,841.0,0.0,0.8960032743566176,0.38326487821691174,278572.0,48000.0,3.801684424123026,19.211201455146004
P0056141,4.352,88.06670480305402,2336.0,0.0,0.9242446001838235,0.4326985677083333,417836.0,48000.0,4.489385581172291,26.52534808924139
P0056145,2.6453333333333333,4363.544676831542,32767.0,1.575100806451613e-05,0.6275831653225806,0.5335575226814516,253996.0,48000.0,8.381269150537618,7.509261947968702
P0056147,2.043356009070295,4846.124068829606,32768.0,2.2194602272727273e-05,0.5160688920454546,0.37064985795454547,180268.0,44100.0,8.486140832552975,6.761692341052069
P0053417,3.84,5071.504881231703,32768.0,1.0850694444444445e-05,0.7941786024305556,0.49054361979166666,368684.0,48000.0,8.531590033992597,6.461198552969797
P0053418,4.949333333333334,1926.6652264438724,32767.0,4.209321120689655e-06,0.8808130724676724,0.7374856883081896,475180.0,48000.0,7.564064822357133,17.00710613875688
P0053422,2.816,294.70650423051706,7231.0,0.0,0.760986328125,0.14368785511363635,270380.0,48000.0,5.689367422661558,24.536275569674682
P0053424,2.2291156462585033,851.5465389069453,17259.0,0.0,0.809967041015625,0.2928466796875,196652.0,44100.0,6.748227798760824,20.26782942730714
P0053425,9.130666666666666,3643.2943407897505,32768.0,0.0015081958235981308,0.5509432498539719,0.4191552278037383,876588.0,48000.0,8.200918029209387,8.994057831980697
P0053426,5.376,1684.288386013847,31841.0,0.0,0.8708961123511905,0.8516322544642857,516140.0,48000.0,7.429691977111791,18.90471979999708
P0053427,5.717333333333333,3647.173510289274,26028.0,0.0,0.3047385144589552,0.1367588327891791,548908.0,48000.0,8.201981913190675,7.1364852608639575
P0053429,2.816,965.2809067889535,25068.0,0.0,0.8797570430871212,0.8502530184659091,270380.0,48000.0,6.873454585717587,25.969642436380266
P0053430,7.68,2582.52183215409,32767.0,1.3563368055555555e-05,0.7107557508680555,0.5760470920138889,737324.0,48000.0,7.856908798302754,12.687985670446878
P0053431,4.096,2007.393558004594,29918.0,0.0,0.8452351888020834,0.67242431640625,393260.0,48000.0,7.605090456629313,14.903903562251358
P0053433,4.266666666666667,3652.32965218469,32767.0,4.8828125e-06,0.6268798828125,0.4212744140625,409644.0,48000.0,8.203394264219709,8.97153409479098
